kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop.1.sm_30.ptx 102 : 983040 8017792 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 103 : 983040 7554640 0 61440 61440 0 0 0 0 
backprop.1.sm_30.ptx 104 : 983040 7870784 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 105 : 983040 2452736 0 61440 61440 0 0 0 0 
backprop.1.sm_30.ptx 108 : 4194304 21564352 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 109 : 4194304 35398272 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 110 : 4194304 21289184 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 111 : 4194304 21262400 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 112 : 4194304 15962528 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 115 : 1048576 5405024 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 116 : 1048576 10226624 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 117 : 1048576 8804544 0 0 0 163840 32768 0 0 
backprop.1.sm_30.ptx 118 : 1048576 5923680 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 119 : 1048576 5344770 0 0 0 0 0 0 32768 
backprop.1.sm_30.ptx 120 : 65536 357670 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 123 : 65536 354810 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 124 : 65536 557974 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 125 : 65536 565940 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 126 : 65536 691822 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 127 : 65536 564952 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 128 : 65536 554106 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 129 : 65536 237964 0 0 0 32768 32768 0 0 
backprop.1.sm_30.ptx 152 : 1048576 8806848 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 153 : 1048576 9613696 0 0 0 0 0 0 0 
